order_id,date,region,store_id,category,product,units,unit_price,revenue,customer_segment,channel,seasonal_factor
ORD-00023682,2022-10-21,Region 49,494,Sports,Water Bottle,14,83.83,1173.62,Enterprise,Retail,1.0
ORD-00839456,2022-10-22,Region 39,71,Electronics,Headphones,17,366.6,6232.2,SMB,Retail,1.0
ORD-00082967,2022-10-22,Region 49,201,Sports,Treadmill,8,68.26,546.08,SMB,Wholesale,1.0
ORD-00646325,2022-10-22,Region 21,386,Apparel,T-Shirt,2,56.36,112.72,SMB,Online Store,1.0
ORD-00290026,2022-10-22,Region 26,430,Toys,Action Figure,14,52.93,741.02,Enterprise,Wholesale,1.0
ORD-00853198,2022-10-23,Region 15,221,Apparel,Sneakers,12,47.49,569.88,Retail,Wholesale,1.0
ORD-00010676,2022-10-23,Region 05,4,Electronics,Tablet,10,594.75,5947.5,Wholesale,Wholesale,1.0
ORD-00805293,2022-10-23,Region 23,282,Beauty,Moisturizer,1,36.84,36.84,Retail,Wholesale,1.0
ORD-00834381,2022-10-23,Region 43,261,Sports,Water Bottle,14,104.74,1466.36,Enterprise,Retail,1.0
ORD-00124508,2022-10-23,Region 48,28,Sports,Yoga Mat,1,67.4,67.4,Enterprise,Online Store,1.0
ORD-00252889,2022-10-23,Region 18,498,Home,Curtains,9,164.74,1482.66,Enterprise,Wholesale,1.0
ORD-00040281,2022-10-24,Region 31,172,Books,Journal,13,22.9,297.7,Enterprise,Wholesale,1.0
ORD-00006505,2022-10-24,Region 08,118,Sports,Yoga Mat,16,71.06,1136.96,Retail,Wholesale,1.0
ORD-00987231,2022-10-24,Region 50,276,Beauty,Moisturizer,14,31.28,437.92,SMB,Online Store,1.0
ORD-00921165,2022-10-24,Region 41,203,Sports,Dumbbells,16,95.99,1535.84,SMB,Online Store,1.0
ORD-00172271,2022-10-24,Region 32,138,Electronics,Smartphone,19,634.34,12052.46,Wholesale,Retail,1.0
ORD-00474166,2022-10-25,Region 47,42,Toys,Action Figure,7,42.14,294.98,SMB,Wholesale,1.0
ORD-00880787,2022-10-25,Region 50,387,Home,Sofa,15,124.24,1863.6,Wholesale,Retail,1.0
ORD-00242022,2022-10-25,Region 31,420,Electronics,Tablet,6,401.61,2409.66,Enterprise,Retail,1.0
ORD-00036786,2022-10-25,Region 10,7,Apparel,Jeans,15,53.3,799.5,SMB,Wholesale,1.0
ORD-00949428,2022-10-25,Region 09,219,Sports,Treadmill,11,103.49,1138.39,SMB,Retail,1.0
ORD-00625492,2022-10-25,Region 55,106,Toys,Puzzle,12,37.6,451.2,Enterprise,Online Store,1.0
ORD-00777012,2022-10-25,Region 07,293,Home,Sofa,3,122.29,366.87,Wholesale,Retail,1.0
ORD-00070956,2022-10-25,Region 02,284,Beauty,Lipstick,8,37.61,300.88,Retail,Wholesale,1.0
ORD-00099901,2022-10-26,Region 51,132,Books,Novel,11,31.18,342.98,Wholesale,Online Store,1.0
ORD-00690646,2022-10-26,Region 43,313,Electronics,Smartphone,20,410.32,8206.4,SMB,Online Store,1.0
ORD-00977500,2022-10-26,Region 32,492,Toys,Action Figure,4,52.12,208.48,Retail,Online Store,1.0
ORD-00313679,2022-10-26,Region 22,338,Sports,Water Bottle,17,93.09,1582.53,Enterprise,Online Store,1.0
ORD-00777797,2022-10-26,Region 04,314,Grocery,Rice,5,19.34,96.7,Retail,Online Store,1.0
ORD-00860945,2022-10-27,Region 37,527,Electronics,Tablet,2,651.6,1303.2,Enterprise,Wholesale,1.0
ORD-00755120,2022-10-27,Region 19,6,Toys,Building Blocks,1,44.38,44.38,SMB,Online Store,1.0
ORD-00296242,2022-10-27,Region 36,347,Toys,Building Blocks,16,44.23,707.68,Enterprise,Wholesale,1.0
ORD-00615315,2022-10-27,Region 28,49,Books,Cookbook,18,20.7,372.6,Enterprise,Wholesale,1.0
ORD-00912630,2022-10-28,Region 23,520,Sports,Yoga Mat,5,77.27,386.35,SMB,Wholesale,1.0
ORD-00467398,2022-10-28,Region 04,160,Toys,Board Game,10,45.4,454.0,Retail,Online Store,1.0
ORD-00118523,2022-10-28,Region 06,538,Beauty,Serum,17,39.91,678.47,Wholesale,Retail,1.0
ORD-00914888,2022-10-28,Region 39,175,Toys,Puzzle,18,46.54,837.72,SMB,Online Store,1.0
ORD-00917945,2022-10-29,Region 40,412,Electronics,Smartphone,14,354.65,4965.1,Retail,Retail,1.0
ORD-00544847,2022-10-29,Region 52,395,Books,Cookbook,6,32.72,196.32,Wholesale,Retail,1.0
ORD-00984236,2022-10-29,Region 45,512,Toys,Board Game,14,43.8,613.2,Wholesale,Online Store,1.0
ORD-00974746,2022-10-30,Region 41,137,Electronics,Tablet,17,476.77,8105.09,Retail,Retail,1.0
ORD-00870470,2022-10-31,Region 28,123,Sports,Dumbbells,14,110.79,1551.06,Enterprise,Wholesale,1.0
ORD-00117690,2022-10-31,Region 04,297,Toys,Building Blocks,12,34.74,416.88,SMB,Retail,1.0
ORD-00937173,2022-10-31,Region 45,180,Books,Textbook,1,32.42,32.42,SMB,Online Store,1.0
ORD-00912041,2022-10-31,Region 22,531,Beauty,Shampoo,10,43.67,436.7,Enterprise,Wholesale,1.0
ORD-00081366,2022-10-31,Region 32,182,Toys,Board Game,15,38.72,580.8,Enterprise,Online Store,1.0
ORD-00631381,2022-10-31,Region 44,504,Grocery,Rice,4,26.77,107.08,Enterprise,Retail,1.0
ORD-00974206,2022-11-01,Region 48,513,Sports,Dumbbells,3,101.06,318.34,Enterprise,Retail,1.05
ORD-00407576,2022-11-01,Region 21,37,Sports,Dumbbells,11,86.65,1000.81,Retail,Online Store,1.05
ORD-00374208,2022-11-01,Region 42,134,Apparel,Jeans,15,48.83,769.07,Wholesale,Online Store,1.05
ORD-00131639,2022-11-01,Region 53,413,Beauty,Serum,7,47.27,347.43,SMB,Retail,1.05
ORD-00876086,2022-11-01,Region 15,55,Toys,Action Figure,14,53.52,786.74,Enterprise,Wholesale,1.05
ORD-00543372,2022-11-01,Region 10,143,Grocery,Milk Powder,16,14.16,237.89,Retail,Retail,1.05
ORD-00802661,2022-11-02,Region 35,51,Electronics,Headphones,5,600.04,3150.21,Retail,Retail,1.05
ORD-00547584,2022-11-02,Region 08,312,Books,Novel,2,21.04,44.18,Enterprise,Online Store,1.05
ORD-00519367,2022-11-02,Region 50,572,Toys,Board Game,11,51.47,594.48,Wholesale,Online Store,1.05
ORD-00245149,2022-11-02,Region 34,261,Grocery,Coffee,4,27.7,116.34,Retail,Online Store,1.05
ORD-00680549,2022-11-03,Region 45,88,Books,Journal,7,22.07,162.21,SMB,Online Store,1.05
ORD-00749319,2022-11-03,Region 54,242,Toys,Puzzle,3,41.97,132.21,Wholesale,Online Store,1.05
ORD-00221911,2022-11-03,Region 32,301,Books,Journal,7,26.11,191.91,SMB,Retail,1.05
ORD-00943521,2022-11-03,Region 02,151,Beauty,Lipstick,16,34.01,571.37,Wholesale,Retail,1.05
ORD-00343665,2022-11-03,Region 42,537,Electronics,Smartphone,4,480.44,2017.85,Enterprise,Online Store,1.05
ORD-00804076,2022-11-03,Region 31,421,Books,Journal,18,33.22,627.86,Retail,Retail,1.05
ORD-00326642,2022-11-04,Region 25,143,Beauty,Lipstick,3,31.7,99.86,Wholesale,Online Store,1.05
ORD-00858182,2022-11-04,Region 22,279,Toys,Board Game,9,46.49,439.33,Enterprise,Retail,1.05
ORD-00698400,2022-11-04,Region 35,318,Electronics,Smartphone,12,536.12,6755.11,Retail,Wholesale,1.05
ORD-00487576,2022-11-05,Region 09,502,Grocery,Rice,4,24.57,103.19,Enterprise,Online Store,1.05
ORD-00267611,2022-11-05,Region 01,363,Sports,Yoga Mat,1,85.45,89.72,SMB,Retail,1.05
ORD-00375609,2022-11-05,Region 44,206,Electronics,Smartphone,1,583.09,612.24,Retail,Online Store,1.05
ORD-00223004,2022-11-06,Region 31,221,Apparel,Sneakers,5,65.0,341.25,Enterprise,Retail,1.05
ORD-00422360,2022-11-06,Region 07,482,Beauty,Serum,15,42.61,671.11,Enterprise,Online Store,1.05
ORD-00326439,2022-11-06,Region 05,230,Toys,Action Figure,7,36.28,266.66,Enterprise,Retail,1.05
ORD-00643889,2022-11-06,Region 15,493,Sports,Yoga Mat,5,106.12,557.13,Wholesale,Online Store,1.05
ORD-00951628,2022-11-06,Region 37,322,Electronics,Smartphone,4,366.34,1538.63,Wholesale,Wholesale,1.05
ORD-00938395,2022-11-06,Region 15,320,Grocery,Cooking Oil,18,19.13,361.56,Retail,Retail,1.05
ORD-00712571,2022-11-06,Region 40,135,Toys,Action Figure,14,40.76,599.17,Enterprise,Online Store,1.05
ORD-00595502,2022-11-07,Region 48,171,Toys,Building Blocks,6,48.86,307.82,Wholesale,Online Store,1.05
ORD-00761938,2022-11-07,Region 52,599,Home,Lamp,8,205.32,1724.69,Enterprise,Retail,1.05
ORD-00803148,2022-11-07,Region 55,494,Sports,Yoga Mat,2,76.75,161.18,Enterprise,Wholesale,1.05
ORD-00644427,2022-11-07,Region 53,69,Apparel,T-Shirt,11,66.89,772.58,Enterprise,Online Store,1.05
ORD-00691970,2022-11-08,Region 40,357,Grocery,Rice,16,17.7,297.36,Enterprise,Wholesale,1.05
ORD-00459277,2022-11-08,Region 26,354,Books,Novel,4,33.99,142.76,SMB,Wholesale,1.05
ORD-00019114,2022-11-08,Region 34,8,Books,Textbook,1,29.8,31.29,Wholesale,Online Store,1.05
ORD-00631541,2022-11-08,Region 24,475,Sports,Treadmill,7,62.94,462.61,Retail,Wholesale,1.05
ORD-00345905,2022-11-09,Region 35,318,Home,Blender,20,124.87,2622.27,SMB,Online Store,1.05
ORD-00948051,2022-11-09,Region 45,479,Apparel,Jacket,4,59.23,248.77,SMB,Online Store,1.05
ORD-00094877,2022-11-09,Region 03,189,Grocery,Cooking Oil,19,23.29,464.64,SMB,Retail,1.05
ORD-00780204,2022-11-10,Region 04,207,Electronics,Smartphone,3,643.13,2025.86,SMB,Wholesale,1.05
ORD-00590887,2022-11-10,Region 10,491,Books,Textbook,8,31.23,262.33,Retail,Retail,1.05
ORD-00133806,2022-11-10,Region 31,437,Toys,Building Blocks,13,48.53,662.43,Enterprise,Online Store,1.05
ORD-00995387,2022-11-10,Region 25,523,Apparel,Jeans,18,45.6,861.84,Retail,Retail,1.05
ORD-00852651,2022-11-11,Region 36,14,Home,Curtains,11,117.99,1362.78,SMB,Retail,1.05
ORD-00330301,2022-11-11,Region 20,212,Toys,Puzzle,16,51.38,863.18,Retail,Retail,1.05
ORD-00321548,2022-11-11,Region 23,253,Beauty,Shampoo,13,40.5,552.83,SMB,Wholesale,1.05
ORD-00470517,2022-11-11,Region 01,600,Sports,Yoga Mat,3,72.35,227.9,Retail,Wholesale,1.05
ORD-00286347,2022-11-11,Region 10,156,Beauty,Serum,5,37.76,198.24,Wholesale,Wholesale,1.05
ORD-00633777,2022-11-12,Region 42,599,Toys,Building Blocks,11,43.09,497.69,SMB,Retail,1.05
ORD-00067613,2022-11-12,Region 08,271,Grocery,Rice,4,14.26,59.89,Retail,Retail,1.05
ORD-00383550,2022-11-12,Region 38,365,Toys,Board Game,7,28.13,206.76,Retail,Retail,1.05
ORD-00453619,2022-11-13,Region 46,531,Books,Cookbook,8,29.65,249.06,Retail,Wholesale,1.05
ORD-00696590,2022-11-13,Region 22,3,Electronics,Smartphone,15,443.42,6983.87,Retail,Wholesale,1.05
ORD-00646512,2022-11-13,Region 29,410,Books,Textbook,20,19.5,409.5,Wholesale,Wholesale,1.05
ORD-00964440,2022-11-13,Region 04,454,Beauty,Serum,18,47.42,896.24,Enterprise,Retail,1.05
ORD-00901848,2022-11-13,Region 50,572,Books,Textbook,18,23.24,439.24,SMB,Online Store,1.05
ORD-00156458,2022-11-13,Region 21,118,Grocery,Rice,9,23.45,221.6,SMB,Online Store,1.05
ORD-00642738,2022-11-14,Region 14,236,Apparel,T-Shirt,20,55.06,1156.26,Wholesale,Wholesale,1.05
ORD-00864372,2022-11-14,Region 43,402,Grocery,Rice,4,24.43,102.61,Wholesale,Retail,1.05
ORD-00112501,2022-11-16,Region 24,34,Home,Sofa,10,177.34,1862.07,Retail,Online Store,1.05
ORD-00392357,2022-11-16,Region 39,285,Electronics,Headphones,16,632.95,10633.56,SMB,Retail,1.05
ORD-00873504,2022-11-16,Region 30,418,Sports,Water Bottle,4,108.2,454.44,Retail,Retail,1.05
ORD-00128051,2022-11-16,Region 53,505,Toys,Building Blocks,8,33.86,284.42,Retail,Wholesale,1.05
ORD-00914287,2022-11-17,Region 01,477,Grocery,Rice,2,15.03,31.56,Retail,Wholesale,1.05
ORD-00659806,2022-11-17,Region 48,214,Books,Textbook,1,18.7,19.64,Wholesale,Online Store,1.05
ORD-00396406,2022-11-17,Region 30,325,Home,Blender,15,161.14,2537.96,SMB,Retail,1.05
ORD-00423294,2022-11-17,Region 26,189,Beauty,Moisturizer,15,28.33,446.2,Retail,Retail,1.05
ORD-00489240,2022-11-17,Region 30,352,Toys,Action Figure,13,52.64,718.54,Retail,Online Store,1.05
ORD-00689725,2022-11-17,Region 18,110,Electronics,Laptop,7,683.15,5021.15,Retail,Online Store,1.05
ORD-00863784,2022-11-18,Region 02,298,Grocery,Rice,18,25.6,483.84,Retail,Retail,1.05
ORD-00483087,2022-11-18,Region 53,10,Sports,Water Bottle,14,108.49,1594.8,Enterprise,Retail,1.05
ORD-00212672,2022-11-18,Region 17,218,Beauty,Moisturizer,10,43.48,456.54,Enterprise,Online Store,1.05
ORD-00669661,2022-11-18,Region 19,295,Electronics,Tablet,20,681.4,14309.4,SMB,Wholesale,1.05
ORD-00625358,2022-11-19,Region 14,470,Toys,Puzzle,11,43.99,508.08,Retail,Wholesale,1.05
ORD-00993533,2022-11-19,Region 43,481,Toys,Action Figure,13,30.66,418.51,SMB,Retail,1.05
ORD-00873768,2022-11-19,Region 52,474,Home,Lamp,11,137.64,1589.74,Enterprise,Online Store,1.05
ORD-00873859,2022-11-19,Region 25,392,Sports,Water Bottle,15,99.72,1570.59,Enterprise,Wholesale,1.05
ORD-00880556,2022-11-19,Region 30,22,Electronics,Tablet,11,361.87,4179.6,Wholesale,Online Store,1.05
ORD-00537600,2022-11-19,Region 48,426,Books,Textbook,19,25.78,514.31,Wholesale,Retail,1.05
ORD-00688931,2022-11-19,Region 37,518,Beauty,Serum,2,37.32,78.37,Retail,Online Store,1.05
ORD-00234846,2022-11-20,Region 37,585,Electronics,Laptop,4,675.03,2835.13,Wholesale,Wholesale,1.05
ORD-00834656,2022-11-20,Region 14,375,Books,Novel,17,20.15,359.68,SMB,Retail,1.05
ORD-00546763,2022-11-20,Region 37,577,Sports,Water Bottle,10,56.18,589.89,Retail,Online Store,1.05
ORD-00653431,2022-11-21,Region 03,108,Apparel,Sneakers,1,45.18,47.44,Enterprise,Wholesale,1.05
ORD-00662499,2022-11-21,Region 40,241,Toys,Board Game,3,45.2,142.38,Enterprise,Online Store,1.05
ORD-00006298,2022-11-21,Region 25,94,Home,Sofa,15,188.9,2975.18,Retail,Wholesale,1.05
ORD-00033612,2022-11-21,Region 46,290,Toys,Puzzle,8,33.69,283.0,SMB,Online Store,1.05
ORD-00407891,2022-11-21,Region 01,369,Sports,Yoga Mat,5,72.83,382.36,Enterprise,Online Store,1.05
ORD-00873542,2022-11-21,Region 06,553,Toys,Building Blocks,13,50.41,688.1,SMB,Online Store,1.05
ORD-00855549,2022-11-21,Region 54,340,Beauty,Serum,4,30.94,129.95,Enterprise,Online Store,1.05
ORD-00298685,2022-11-21,Region 47,114,Grocery,Cooking Oil,7,14.48,106.43,Wholesale,Retail,1.05
ORD-00257326,2022-11-21,Region 50,410,Home,Sofa,16,123.12,2068.42,Enterprise,Wholesale,1.05
ORD-00007345,2022-11-21,Region 20,174,Apparel,T-Shirt,3,68.5,215.78,Wholesale,Wholesale,1.05
ORD-00116043,2022-11-22,Region 29,188,Apparel,Jeans,13,83.53,1140.18,Wholesale,Retail,1.05
ORD-00372684,2022-11-22,Region 49,119,Apparel,T-Shirt,2,52.69,110.65,Wholesale,Retail,1.05
ORD-00159817,2022-11-22,Region 19,99,Toys,Board Game,13,41.73,569.61,Wholesale,Online Store,1.05
ORD-00634209,2022-11-22,Region 17,399,Home,Lamp,5,200.51,1052.68,Wholesale,Online Store,1.05
ORD-00001238,2022-11-23,Region 16,469,Grocery,Rice,18,19.42,367.04,Wholesale,Wholesale,1.05
ORD-00323186,2022-11-23,Region 51,235,Toys,Action Figure,7,36.14,265.63,SMB,Wholesale,1.05
ORD-00010406,2022-11-23,Region 46,472,Apparel,Jacket,15,72.08,1135.26,Retail,Retail,1.05
ORD-00277841,2022-11-23,Region 06,567,Sports,Treadmill,15,104.48,1645.56,Enterprise,Retail,1.05
ORD-00325255,2022-11-23,Region 37,6,Beauty,Serum,4,47.05,197.61,Retail,Online Store,1.05
ORD-00051135,2022-11-23,Region 39,513,Grocery,Coffee,10,17.88,187.74,Enterprise,Retail,1.05
ORD-00924644,2022-11-23,Region 36,98,Beauty,Serum,9,45.71,431.96,SMB,Online Store,1.05
ORD-00845783,2022-11-25,Region 36,482,Electronics,Headphones,9,413.51,3907.67,Wholesale,Wholesale,1.05
ORD-00231672,2022-11-26,Region 35,1,Grocery,Coffee,16,16.76,281.57,Enterprise,Retail,1.05
ORD-00087269,2022-11-26,Region 20,324,Sports,Treadmill,14,99.82,1467.35,Enterprise,Wholesale,1.05
ORD-00256864,2022-11-26,Region 33,423,Toys,Building Blocks,5,50.69,266.12,SMB,Online Store,1.05
ORD-00811550,2022-11-26,Region 02,311,Sports,Water Bottle,14,99.06,1456.18,Wholesale,Retail,1.05
ORD-00731056,2022-11-27,Region 07,475,Toys,Board Game,12,46.21,582.25,Wholesale,Wholesale,1.05
ORD-00160877,2022-11-27,Region 17,278,Toys,Building Blocks,9,46.58,440.18,SMB,Online Store,1.05
ORD-00764127,2022-11-27,Region 09,549,Electronics,Tablet,2,366.47,769.59,Enterprise,Wholesale,1.05
ORD-00579356,2022-11-28,Region 05,398,Beauty,Lipstick,7,36.37,267.32,SMB,Wholesale,1.05
ORD-00160543,2022-11-28,Region 53,445,Grocery,Cooking Oil,8,19.72,165.65,SMB,Retail,1.05
ORD-00945793,2022-11-28,Region 47,441,Apparel,Jeans,16,83.53,1403.3,Retail,Online Store,1.05
ORD-00158992,2022-11-29,Region 16,582,Sports,Yoga Mat,12,67.57,851.38,Retail,Wholesale,1.05
ORD-00938625,2022-11-29,Region 13,49,Home,Blender,7,176.82,1299.63,Enterprise,Online Store,1.05
ORD-00171817,2022-11-29,Region 51,356,Home,Curtains,3,130.7,411.7,SMB,Wholesale,1.05
ORD-00999560,2022-11-29,Region 05,325,Beauty,Lipstick,2,37.45,78.65,Enterprise,Online Store,1.05
ORD-00985491,2022-11-29,Region 23,150,Electronics,Smartphone,10,558.61,5865.41,SMB,Online Store,1.05
ORD-00248102,2022-11-29,Region 27,597,Sports,Treadmill,19,78.35,1563.08,Wholesale,Retail,1.05
ORD-00210044,2022-11-30,Region 26,20,Sports,Dumbbells,3,81.51,256.76,SMB,Online Store,1.05
ORD-00743296,2022-11-30,Region 47,115,Toys,Action Figure,14,32.74,481.28,Wholesale,Wholesale,1.05
ORD-00600959,2022-11-30,Region 52,238,Toys,Building Blocks,14,38.33,563.45,Retail,Online Store,1.05
ORD-00100239,2022-11-30,Region 49,470,Beauty,Serum,1,41.66,43.74,SMB,Online Store,1.05
ORD-00272966,2022-12-01,Region 38,95,Electronics,Smartphone,16,493.56,9081.5,Enterprise,Online Store,1.15
ORD-00104235,2022-12-01,Region 20,519,Sports,Dumbbells,19,97.16,2122.95,Wholesale,Online Store,1.15
ORD-00565931,2022-12-01,Region 38,154,Home,Blender,7,188.71,1519.12,Retail,Retail,1.15
ORD-00119833,2022-12-01,Region 08,458,Electronics,Laptop,3,631.38,2178.26,SMB,Online Store,1.15
ORD-00793761,2022-12-02,Region 01,428,Beauty,Moisturizer,19,41.38,904.15,Enterprise,Wholesale,1.15
ORD-00865140,2022-12-02,Region 31,349,Home,Sofa,18,162.58,3365.41,Wholesale,Wholesale,1.15
ORD-00507014,2022-12-02,Region 17,593,Home,Sofa,17,154.0,3010.7,SMB,Wholesale,1.15
ORD-00606525,2022-12-02,Region 24,193,Electronics,Headphones,8,531.73,4891.92,Wholesale,Retail,1.15
ORD-00647178,2022-12-02,Region 41,436,Electronics,Laptop,20,692.44,15926.12,Wholesale,Retail,1.15
ORD-00220121,2022-12-02,Region 53,549,Sports,Dumbbells,19,86.11,1881.5,Wholesale,Online Store,1.15
ORD-00810616,2022-12-03,Region 44,243,Grocery,Coffee,19,22.89,500.15,Wholesale,Wholesale,1.15
ORD-00340741,2022-12-03,Region 15,1,Books,Novel,16,26.01,478.58,Retail,Online Store,1.15
ORD-00449573,2022-12-03,Region 07,432,Beauty,Serum,11,48.88,618.33,Enterprise,Wholesale,1.15
ORD-00514357,2022-12-03,Region 15,96,Sports,Dumbbells,1,103.09,118.55,Retail,Online Store,1.15
ORD-00914770,2022-12-03,Region 30,11,Toys,Action Figure,3,28.96,99.91,SMB,Retail,1.15
ORD-00759040,2022-12-04,Region 43,121,Toys,Building Blocks,5,35.17,202.23,SMB,Retail,1.15
ORD-00526150,2022-12-04,Region 18,13,Sports,Treadmill,12,67.69,934.12,Enterprise,Wholesale,1.15
ORD-00733810,2022-12-04,Region 53,163,Apparel,T-Shirt,18,69.65,1441.76,SMB,Retail,1.15
ORD-00180679,2022-12-04,Region 46,444,Apparel,T-Shirt,12,77.16,1064.81,Retail,Online Store,1.15
ORD-00047356,2022-12-05,Region 33,169,Toys,Board Game,1,38.57,44.36,Wholesale,Retail,1.15
ORD-00685798,2022-12-05,Region 35,325,Books,Cookbook,19,30.7,670.79,SMB,Retail,1.15
ORD-00386542,2022-12-05,Region 52,179,Electronics,Smartphone,2,611.36,1406.13,Enterprise,Retail,1.15
ORD-00014269,2022-12-06,Region 41,36,Electronics,Laptop,15,650.98,11229.4,SMB,Wholesale,1.15
ORD-00970639,2022-12-06,Region 26,304,Beauty,Serum,5,38.03,218.67,Retail,Online Store,1.15
ORD-00117219,2022-12-06,Region 14,446,Home,Curtains,3,170.78,589.19,SMB,Wholesale,1.15
ORD-00346996,2022-12-06,Region 55,184,Beauty,Moisturizer,6,45.59,314.57,SMB,Online Store,1.15
ORD-00425534,2022-12-06,Region 20,414,Electronics,Tablet,13,560.03,8372.45,Retail,Online Store,1.15
ORD-00769436,2022-12-06,Region 06,379,Electronics,Headphones,14,569.07,9162.03,Wholesale,Retail,1.15
ORD-00965141,2022-12-06,Region 45,460,Apparel,Sneakers,10,50.72,583.28,SMB,Retail,1.15
ORD-00919181,2022-12-06,Region 14,365,Home,Lamp,1,132.33,152.18,Enterprise,Online Store,1.15
ORD-00675768,2022-12-06,Region 05,316,Beauty,Moisturizer,7,33.84,272.41,Wholesale,Wholesale,1.15
ORD-00333967,2022-12-06,Region 25,101,Toys,Puzzle,20,54.09,1244.07,Retail,Retail,1.15
ORD-00565816,2022-12-06,Region 37,122,Beauty,Moisturizer,5,46.14,265.3,Wholesale,Online Store,1.15
ORD-00797897,2022-12-07,Region 41,331,Home,Lamp,10,155.65,1789.98,SMB,Online Store,1.15
ORD-00936133,2022-12-07,Region 37,455,Books,Textbook,5,27.57,158.53,Retail,Retail,1.15
ORD-00938635,2022-12-07,Region 47,358,Beauty,Shampoo,6,32.94,227.29,SMB,Online Store,1.15
ORD-00076172,2022-12-07,Region 20,376,Toys,Building Blocks,5,32.79,188.54,Retail,Retail,1.15
ORD-00126201,2022-12-08,Region 19,115,Home,Curtains,9,139.41,1442.89,Enterprise,Wholesale,1.15
ORD-00227471,2022-12-09,Region 50,563,Toys,Board Game,17,40.97,800.96,Retail,Online Store,1.15
ORD-00727507,2022-12-09,Region 50,555,Home,Curtains,20,113.52,2610.96,SMB,Online Store,1.15
ORD-00979592,2022-12-09,Region 47,455,Sports,Yoga Mat,10,111.18,1278.57,Enterprise,Online Store,1.15
ORD-00036765,2022-12-09,Region 42,378,Grocery,Cooking Oil,2,19.8,45.54,SMB,Online Store,1.15
ORD-00644497,2022-12-09,Region 22,63,Books,Textbook,7,30.73,247.38,Enterprise,Retail,1.15
ORD-00675977,2022-12-10,Region 09,410,Beauty,Shampoo,13,34.72,519.06,Retail,Online Store,1.15
ORD-00801882,2022-12-10,Region 25,266,Sports,Treadmill,9,98.85,1023.1,Retail,Wholesale,1.15
ORD-00183065,2022-12-10,Region 06,184,Toys,Building Blocks,11,29.44,372.42,Enterprise,Online Store,1.15
ORD-00785555,2022-12-10,Region 45,136,Grocery,Coffee,7,18.56,149.41,Wholesale,Retail,1.15
ORD-00948743,2022-12-10,Region 28,238,Electronics,Tablet,3,357.95,1234.93,Wholesale,Wholesale,1.15
ORD-00497394,2022-12-10,Region 45,449,Home,Lamp,4,165.29,760.33,SMB,Online Store,1.15
ORD-00453321,2022-12-11,Region 51,210,Sports,Dumbbells,6,68.77,474.51,SMB,Retail,1.15
ORD-00627104,2022-12-11,Region 20,580,Grocery,Milk Powder,5,16.34,93.96,Enterprise,Retail,1.15
ORD-00548424,2022-12-11,Region 05,19,Beauty,Lipstick,19,47.62,1040.5,SMB,Online Store,1.15
ORD-00730353,2022-12-11,Region 19,431,Beauty,Shampoo,5,37.79,217.29,Retail,Retail,1.15
ORD-00316809,2022-12-11,Region 14,200,Beauty,Shampoo,11,39.86,504.23,Wholesale,Wholesale,1.15
ORD-00719756,2022-12-12,Region 12,93,Electronics,Headphones,10,472.27,5431.1,SMB,Retail,1.15
ORD-00271423,2022-12-12,Region 25,246,Apparel,Sneakers,15,69.65,1201.46,Wholesale,Wholesale,1.15
ORD-00378208,2022-12-12,Region 46,222,Electronics,Headphones,8,490.37,4511.4,SMB,Online Store,1.15
ORD-00996135,2022-12-12,Region 54,239,Grocery,Milk Powder,7,21.32,171.63,Retail,Online Store,1.15
ORD-00516705,2022-12-12,Region 03,357,Sports,Yoga Mat,9,68.85,712.6,SMB,Online Store,1.15
ORD-00879039,2022-12-13,Region 38,306,Beauty,Moisturizer,6,43.07,297.18,Enterprise,Online Store,1.15
ORD-00273001,2022-12-13,Region 05,301,Toys,Action Figure,3,49.57,171.02,Enterprise,Wholesale,1.15
ORD-00249969,2022-12-13,Region 50,157,Books,Textbook,7,34.02,273.86,Wholesale,Wholesale,1.15
ORD-00738567,2022-12-13,Region 48,23,Grocery,Coffee,16,24.23,445.83,Retail,Online Store,1.15
ORD-00389128,2022-12-13,Region 24,389,Grocery,Cooking Oil,5,23.84,137.08,Wholesale,Wholesale,1.15
ORD-00910167,2022-12-14,Region 53,584,Sports,Dumbbells,6,56.23,387.99,Retail,Retail,1.15
ORD-00944296,2022-12-14,Region 18,486,Beauty,Shampoo,15,28.93,499.04,SMB,Retail,1.15
ORD-00855214,2022-12-14,Region 35,149,Home,Curtains,5,142.75,820.81,Retail,Retail,1.15
ORD-00460470,2022-12-15,Region 17,594,Books,Cookbook,9,24.14,249.85,Retail,Online Store,1.15
